Wavelength,R,G,B,C,M,Y
401.4,0.104297046370475,0.0782719986772558,0.51115777769343,0.13669647075209,0.494395101343716,0.0619476825969339
401.6,0.10376591585462,0.0777487017911544,0.512842178346351,0.137374371572446,0.495200926643491,0.0622829628872652
401.8,0.103233595994099,0.0772273682429991,0.514524304658743,0.138058645033876,0.496006411840993,0.0626213027610403
402,0.102700166084501,0.0767081769994336,0.516204096421251,0.138749580003794,0.496811576794203,0.0629626885452531
402.2,0.102165705389478,0.0761913067565247,0.517881491883531,0.139447471865889,0.49761644093469,0.0633071046138139
402.4,0.10163029312082,0.0756769358538823,0.519556427809588,0.140152622261535,0.498421023187091,0.0636545333398692
402.6,0.101094008418533,0.0751652421887776,0.521228839533114,0.140865338831203,0.499225341888578,0.0640049550481232
402.8,0.10055693033091,0.0746564031302636,0.522898661012826,0.141585934955873,0.50002941470834,0.0643583479671575
403,0.10001913779461,0.0741505954332944,0.524565824887805,0.142314729498445,0.500833258567055,0.0647146881817514
403.2,0.0994807096147317,0.0736479951528444,0.526230262532833,0.143052046545148,0.501636889556366,0.0650739495852029
403.4,0.0989417244448869,0.0731487775580279,0.527891904113734,0.143798215146955,0.502440322858356,0.0654361038316487
403.6,0.0984022607672791,0.072653117046219,0.529550678642707,0.144553569060995,0.503243572665022,0.0658011202883851
403.8,0.097862396872776,0.0721611870571702,0.53120651403367,0.145318446491961,0.504046652097754,0.0661689659881874
404,0.097322210840986,0.0716731599871328,0.532859337157596,0.146093189833524,0.504849573126804,0.0665396055816314
404.2,0.0967817805203336,0.0711892071029761,0.534509073897848,0.146878145409743,0.505652346490767,0.0669130012894133
404.4,0.0962411835081331,0.0707094984563062,0.536155649205524,0.147673663216477,0.506454981616053,0.0672891128546701
404.6,0.0957004971306655,0.0702342027975867,0.537798987154787,0.148480096662799,0.507257486536364,0.0676678974959724
404.8,0.0951597984232531,0.0697634874902575,0.53943901099821,0.149297802312403,0.508059867812164,0.0680493098777877
405,0.094619164110334,0.0692975184248538,0.541075643222112,0.150127139625019,0.508862130450164,0.0684333021252955
405.2,0.0940786705855383,0.0688364599331267,0.542708805601894,0.150968470697822,0.509664277822786,0.0688198238566732
405.4,0.0935383938917629,0.0683804747021619,0.544338419257381,0.151822160006846,0.510466311587647,0.0692088222160544
405.6,0.0929984097012464,0.0679297236884993,0.545964404708158,0.152688574148395,0.511268231607029,0.0696002419064865
405.8,0.0924587932956452,0.0674843660322528,0.547586681928907,0.153568081580451,0.512070035867356,0.06999402522289
406,0.0919196195461074,0.0670445589712296,0.549205170404748,0.15446105236409,0.51287172039867,0.0703901120850152
406.2,0.091380962893349,0.0666104577550492,0.550819789186577,0.155367857904892,0.513673279194102,0.0707884400704008
406.4,0.0908428973277291,0.0661822155592641,0.5524304569464,0.156288870694352,0.514474704129354,0.0711889444473329
406.6,0.0903054963693243,0.0657599833994778,0.554037092032677,0.15722446405129,0.515275984882168,0.0715915582078016
406.8,0.0897688330480045,0.0653439100454655,0.555639612525658,0.158175011863267,0.516077108851804,0.0719962121004604
407,0.0892329798835084,0.0649341419352929,0.557237936292718,0.159140888327992,0.516878061078515,0.0724028346635837
407.2,0.0886980088655178,0.0645308230894359,0.558831981043701,0.160122467694736,0.51767882416302,0.0728113522580247
407.4,0.0881639914337336,0.0641340950249002,0.560421664386253,0.161120124005742,0.518479378185984,0.0732216891001742
407.6,0.0876309984579505,0.0637440966693403,0.562006903881163,0.162134230837979,0.519279700627488,0.0736337672949182
407.8,0.0870991002181327,0.06336096427518,0.563587617097703,0.163165161053789,0.520079766287685,0.0740475068685961
408,0.0865683663844884,0.0629848313337306,0.565163721668959,0.164213286574107,0.520879547238098,0.0744628258019589
408.2,0.0860388659975456,0.0626158284893112,0.566735135347179,0.165278978160573,0.521679012850713,0.0748796400631276
408.4,0.0855106674482273,0.0622540834533684,0.568301776059103,0.166362605197987,0.522478129857707,0.0752978636405503
408.6,0.0849838384579262,0.0618997209185948,0.569863561961307,0.167464535476764,0.523276862412368,0.0757174085759616
408.8,0.0844584460585802,0.0615528624730493,0.571420411495535,0.168585134975389,0.524075172150003,0.07613818499734
409,0.0839345565727479,0.0612136265142766,0.572972243444045,0.169724767642872,0.524873018248855,0.0765601011518662
409.2,0.0834122355936832,0.0608821281634261,0.57451897698494,0.170883795181204,0.525670357491013,0.0769830634388807
409.4,0.0828915479654109,0.060558479179372,0.576060531747512,0.172062576827809,0.526467144323326,0.077406976442843
409.6,0.0823725577628019,0.0602427878728323,0.577596827867575,0.173261469138,0.527263330918321,0.0778317429662888
409.8,0.081855328271648,0.0599351590204887,0.579127786042808,0.174480825767434,0.528058867235107,0.0782572640627883
410,0.0813399219687377,0.0596356937791057,0.580653327588089,0.17572099725457,0.528853701080297,0.0786834390699045
410.2,0.0808264005019312,0.0593444895996505,0.582173374490836,0.176982330803117,0.529647778168915,0.0791101656421513
410.4,0.0803148246702351,0.059061640141412,0.583687849466345,0.178265170064497,0.530441042185312,0.0795373397839514
410.6,0.0798052544038782,0.0587872351861209,0.585196676013126,0.179569854920291,0.53123343484408,0.0799648558825947
410.8,0.0792977487443867,0.0585213605520685,0.586699778468245,0.180896721264703,0.532024895950964,0.0803926067411962
411,0.0787923658246588,0.0582640980082266,0.588197082062658,0.182246100787007,0.532815363463292,0.080820483611654
411.2,0.0782891628490407,0.0580155251883671,0.589688512976552,0.183618320754006,0.53360477353792,0.081248376227608
411.4,0.0777881960734012,0.0577757155051811,0.591173998394682,0.185013703792489,0.534393060547444,0.0816761728373974
411.6,0.0772895207852069,0.0575447380643986,0.592653466561711,0.186432567671679,0.535180157083935,0.0821037602370186
411.8,0.076793191283598,0.0573226575789079,0.594126846837545,0.187875225085693,0.535965993962178,0.0825310238030848
412,0.076299260859463,0.0571095342828755,0.595594069752675,0.189341983435997,0.536750500222923,0.0829578475257819
412.2,0.0758077817755137,0.0569054238458648,0.597055067063512,0.190833144613858,0.537533603136126,0.083384114042174
412.4,0.0753188052463612,0.0567103772869563,0.598509771807726,0.192349004782801,0.538315228204201,0.0838097046784915
412.6,0.0748323814185902,0.0565244408888667,0.599958118359586,0.193889854161064,0.539095299165258,0.0842344995152281
412.8,0.0743485593508346,0.0563476561120684,0.601400042485296,0.19545597680405,0.539873737996355,0.0846583774612238
413,0.0738673869938531,0.0561800595089093,0.602835481398335,0.197047650386786,0.540650464916745,0.0850812163280923
413.2,0.0733889111706036,0.0560216826377319,0.604264373814793,0.198665145986374,0.541425398391113,0.0855028929046489
413.4,0.0729131775563189,0.0558725519769931,0.605686660008712,0.20030872786445,0.54219845513283,0.0859232830313389
413.6,0.072440230658582,0.0557326888393834,0.607102281867421,0.201978653249633,0.5429695501072,0.086342261674665
413.8,0.0719701137974009,0.0556021092859465,0.608511182946878,0.203675172119988,0.543738596534696,0.0867597030016155
414,0.0715028690852839,0.055480824040199,0.609913308527005,0.205398526985472,0.544505505894217,0.0871754804540923
414.2,0.0710385374073152,0.0553688384022494,0.611308605667027,0.207148952670395,0.545270187926326,0.0875894668233386
414.4,0.0705771584012298,0.0552661521629183,0.612697023260812,0.208926676095873,0.546032550636501,0.0880015343243667
414.6,0.0701187704374883,0.0551727595178571,0.614078512092206,0.210731916062283,0.546792500298377,0.0884115546703865
414.8,0.069663410599353,0.0550886489816679,0.615453024890375,0.212564883031715,0.547549941456994,0.0888193991472328
415,0.0692111146629622,0.0550138033020231,0.616820516385138,0.214425778910435,0.548304776932042,0.0892249386877939
415.2,0.068761917077406,0.0549481993737847,0.618180943362314,0.216314796831327,0.549056907821108,0.0896280439464383
415.4,0.0683158509448014,0.0548918081531236,0.619534264719048,0.218232120936362,0.549806233502919,0.0900285853734443
415.6,0.0678729480003673,0.0548445945716396,0.620880441519161,0.220177926159043,0.550552651640593,0.0904264332894265
415.8,0.0674332385924996,0.0548065174504804,0.62221943704848,0.222152378006861,0.551296058184879,0.0908214579597647
416,0.066996751662847,0.0547775294144612,0.623551216870182,0.224155632343756,0.552036347377406,0.091213529669031
416.2,0.0665635147263857,0.0547575768061844,0.624875748880126,0.226187835172565,0.552773411753929,0.0916025187954183
416.4,0.0661335538514942,0.054746599600159,0.626193003362198,0.22824912241748,0.553507142147574,0.0919882958851682
416.6,0.0657068936400298,0.0547445313169198,0.627502953043644,0.230339619706501,0.554237427692084,0.0923707317269984
416.8,0.0652835572074025,0.0547512989371472,0.62880557315041,0.232459442153323,0.554964155825063,0.0927496974265315
417,0.0648635661626508,0.0547668228157868,0.630100841462482,0.234608694124318,0.555687212291226,0.0931250644807219
417.2,0.0644469405885168,0.0547910165961684,0.631388738369221,0.236787468967727,0.556406481145643,0.0934967048522847
417.4,0.0640336990215217,0.0548237871241259,0.632669246924703,0.238995848727949,0.557121844756982,0.0938644910441229
417.6,0.0636238584320401,0.0548650343621166,0.633942352903058,0.241233903859265,0.557833183810759,0.0942282961737555
417.8,0.0632174342043763,0.0549146513033408,0.635208044853806,0.243501692939554,0.55854037731258,0.094587994047746
418,0.0628144401168389,0.0549725238858613,0.636466314157197,0.245799262384016,0.559243302591392,0.0949434592361292
418.2,0.0624148883218161,0.0550385309067226,0.637717155079547,0.24812664615889,0.559941835302722,0.0952945671468403
418.4,0.0620187893258507,0.0551125439360707,0.638960564828581,0.250483865495179,0.560635849431929,0.0956411941001419
418.6,0.0616261519697159,0.0551944272312727,0.640196543608765,0.252870928602365,0.561325217297906,0.0959832174030527
418.8,0.0612369834084897,0.0552840376510356,0.641425094676649,0.255287830382132,0.562009809568695,0.0963205154237746
419,0.0608512890916308,0.0553812245695268,0.642646224396202,0.257734552142083,0.562689495307349,0.0966529676661213
419.2,0.0604690727430534,0.0554858297904926,0.643859942294153,0.260211061309467,0.563364142029702,0.096980454843946
419.4,0.0600903363412025,0.0555976874613783,0.645066261115328,0.262717311144893,0.5640336157626,0.0973028589555693
419.6,0.059715080099129,0.0557166239874477,0.646265196877986,0.26525324045605,0.564697781102132,0.097620063358207
419.8,0.0593433024445653,0.055842457945902,0.647456768929162,0.267818773311434,0.56535650127186,0.0979319528423983
420,0.058975,0.055975,0.648641,0.270413818758571,0.566009638181046,0.0982384137064335
420.2,0.058610167563254,0.0561140528163371,0.649817916259965,0.273038270659522,0.566657052482889,0.0985393338307819
420.4,0.0582487981010752,0.0562594110642837,0.650987547341655,0.275692007824067,0.567298603632748,0.09883460275252
420.6,0.05789088277578,0.0564108616239803,0.652149926290999,0.278374894260159,0.567934149946378,0.0991241117397593
420.8,0.0575364109849143,0.0565681838764916,0.653305089488068,0.281086779428895,0.568563548658156,0.0994077538660739
421,0.0571853704014141,0.05673114999712,0.654453076566746,0.283827498499477,0.569186655979315,0.0996854240849289
421.2,0.0568377470137672,0.0568995252487201,0.655593930334406,0.286596872604177,0.569803327156171,0.0999570193041079
421.4,0.0564935251661739,0.0570730682750123,0.656727696691589,0.289394709093308,0.570413416528354,0.100217554001908
421.6,0.0561526875987087,0.0572515313938966,0.657854424551675,0.292220801790188,0.571016777587042,0.100470543971271
421.8,0.0558152154874811,0.0574346608907667,0.658974165760562,0.295074931246102,0.571613263033184,0.100715896661796
422,0.0554810884847968,0.0576221973118239,0.660086975016339,0.297956864995271,0.57220272483574,0.100953521777297
422.2,0.0551502847593195,0.057813875757391,0.661192909788964,0.30086635780982,0.572785014289899,0.101183331351323
422.4,0.0548227810362311,0.0580094261752262,0.662292030239938,0.303803151954741,0.573359982075321,0.101405239822681
422.6,0.0544985526373934,0.0582085736538369,0.66338439914198,0.306766977442856,0.573927478314362,0.101619164110955
422.8,0.0541775735215099,0.0584110387157938,0.664470081798703,0.309757552289792,0.574487352630301,0.101825023692025
423,0.0538598163242857,0.0586165376110447,0.665549145964292,0.312774582768936,0.575039454205577,0.102022740673592
423.2,0.0535452523985895,0.0588247826102286,0.666621661763177,0.315817763666408,0.575583631840016,0.102212239870692
423.4,0.0532338518546151,0.0590354822979892,0.667687701609706,0.318886778536026,0.57611973400906,0.102393448881222
423.6,0.0529255836000417,0.0592483418662892,0.668747340127827,0.321981299954268,0.576647608921999,0.10256629816146
423.8,0.0526204153801955,0.0594630634077242,0.669800654070759,0.325100989775244,0.577167104580201,0.102730721101582
424,0.0523183138182114,0.0596793462088363,0.670847722240667,0.328245499385656,0.577678068835343,0.102886654101186
424.2,0.0520192444551933,0.0598968870434283,0.671888625408341,0.331414469959765,0.578180349447638,0.103034036644808
424.4,0.0517231717903759,0.0601153804658777,0.672923446232869,0.334607532714362,0.578673794144071,0.103172811377451
424.6,0.0514300593212855,0.0603345191044502,0.673952269181313,0.337824309163728,0.579158250676623,0.103302924179439
424.8,0.0511398695839017,0.0605539939546138,0.674975180448386,0.3410644113746,0.579633566880505,0.103424324224247
425,0.050852564192818,0.0607734946723532,0.675992267876123,0.344327442221142,0.58009959073239,0.103536963993051
425.2,0.0505681038814034,0.0609927098674827,0.677003620873564,0.347612995639907,0.580556170408638,0.103640799272236
425.4,0.0502864485419636,0.0612113273969612,0.678009330336422,0.350920656884802,0.581003154343528,0.103735789150256
425.6,0.0500075572659017,0.0614290346582053,0.679009488566764,0.354250002782055,0.581440391287492,0.103821896014484
425.8,0.0497313883838801,0.0616455188824037,0.680004189192683,0.357600601985185,0.581867730365342,0.103899085548068
426,0.0494578995059812,0.0618604674278308,0.680993527087976,0.360972015229958,0.582285021134499,0.103967326726785
426.2,0.0491870475618685,0.0620735680731608,0.681977598291817,0.364363795589365,0.582692113643227,0.104026591815897
426.4,0.0489187888409484,0.0622845093107816,0.682956499928436,0.367775488728578,0.583088858488862,0.104076856367001
426.6,0.0486530790325308,0.0624929806401087,0.68393033012679,0.37120663315992,0.583475106876039,0.104118099214892
426.8,0.0483898732659904,0.062698672860899,0.684899187940245,0.374656760497832,0.583850710674926,0.104150302474407
427,0.0481291261509282,0.062901278366565,0.685863173266243,0.378125395713838,0.584215522479454,0.104173451537286
427.2,0.0478707918173323,0.0631004914374881,0.686822386765985,0.381612057391506,0.584569395665546,0.104187535069027
427.4,0.0476148239557394,0.0632960085343334,0.687776929784104,0.385116257981423,0.584912184449347,0.104192545005736
427.6,0.0473611758573957,0.0634875285913629,0.688726904268338,0.388637504055866,0.585243743945454,0.104188476550986
427.8,0.0471098004544185,0.0636747533097498,0.68967241268921,0.392175296555989,0.585563930224662,0.104175328172666
428,0.0468606503599568,0.063857387450892,0.6906135579597,0.395729131019989,0.585872600358966,0.104153101599842
428.2,0.046613677908353,0.0640351391297267,0.691550443354922,0.399298497803786,0.586169612434267,0.104121801819607
428.4,0.0463688351953039,0.0642077201080435,0.6924831724318,0.402882882301403,0.586454825550338,0.104081437073936
428.6,0.046126074118022,0.064374846087799,0.693411848948743,0.406481765165357,0.586728099820304,0.104032018856543
428.8,0.0458853464153964,0.0645362370044303,0.694336576785319,0.410094622527044,0.586989296370122,0.103973561909731
429,0.0456466037081544,0.0646916173201689,0.695257459861933,0.413720926217126,0.587238277338062,0.103906084221251
429.2,0.0454097975390223,0.0648407163173551,0.696174602059502,0.41736014398592,0.587474905874181,0.103829607021153
429.4,0.0451748794128867,0.0649832683917514,0.697088107139129,0.42101173972378,0.587699046139811,0.103744154778644
429.6,0.0449418008369562,0.0651190133458563,0.69799807866178,0.424675173681489,0.587910563307031,0.103649755198937
429.8,0.0447105133609215,0.0652476966822191,0.698904619907961,0.42834990269064,0.58810932355815,0.103546439220112
430,0.0444809686171177,0.0653690698967526,0.699807833797388,0.43203538038403,0.588295194085188,0.103434241009966
430.2,0.0442531183606849,0.065482890772048,0.700707822808668,0.435731057416039,0.588468043089353,0.103313197962867
430.4,0.0440269145097295,0.0655889236706884,0.701604688898975,0.439436381683022,0.588627739780519,0.103183350696613
430.6,0.0438023091854855,0.0656869398285625,0.702498533423719,0.443150798543694,0.588774154376712,0.103044743049282
430.8,0.0435792547524753,0.0657767176481791,0.703389457056229,0.446873751039519,0.588907158103583,0.102897422076087
431,0.0433577038586715,0.0658580429919804,0.704277559707424,0.45060468011509,0.589026623194245,0.102741438046235
431.2,0.0431376094756578,0.0659307094756564,0.705162940445491,0.454343024838524,0.589132422898346,0.102576844439773
431.4,0.0429189249387898,0.0659945187614584,0.706045697415558,0.458088222621844,0.589224431514575,0.102403697944451
431.6,0.042701603987357,0.0660492808515133,0.706925927759372,0.461839709441366,0.589302524432418,0.102222058452571
431.8,0.0424856008047432,0.0660948143811373,0.707803727534973,0.465596920058089,0.589366578174256,0.102031989057845
432,0.0422708700585883,0.0661309469121497,0.70867919163637,0.469359288238076,0.589416470437468,0.101833556052245
432.2,0.042057366940949,0.0661575152261871,0.709552413713217,0.473126246972848,0.589452080136539,0.101626828922533
432.4,0.0418450472084604,0.0661743656180172,0.710423486090487,0.476897228699762,0.589473287445159,0.101411880338201
432.6,0.0416338672224969,0.0661813541888525,0.711292499688151,0.480671665522406,0.589479973838326,0.101188786117639
432.8,0.0414237839893335,0.0661783471396646,0.712159543940849,0.484448989430981,0.589472022134451,0.100957625185723
433,0.0412147552003071,0.0661652210644978,0.713024706717568,0.48822863252269,0.589449316537465,0.10071847953107
433.2,0.0410067392719774,0.0661418632437833,0.713888074241319,0.492010027222122,0.589411742678911,0.100471434163292
433.4,0.0407996953862885,0.0661081719376525,0.714749731008808,0.495792606501642,0.589359187660062,0.100216577070259
433.6,0.0405935835307296,0.0660640566792518,0.715609759710117,0.499575804101775,0.589291540094011,0.0999539991753468
433.8,0.0403883645384966,0.0660094385680561,0.716468241148375,0.503359054751596,0.589208690147783,0.0996837942947022
434,0.0401840001286532,0.0659442505631822,0.717325254159436,0.507141794389111,0.589110529584434,0.0994060590944934
434.2,0.0399804529462918,0.0658684377767036,0.718180875531555,0.51092346038165,0.588996951805155,0.099120893048169
434.4,0.0397776866026951,0.065781957766964,0.71903517992506,0.514703491746252,0.588867851891378,0.0988283983937142
434.6,0.0395756657154972,0.0656847808318909,0.719888239792033,0.518481329370049,0.588723126646874,0.0985286800909068
434.8,0.0393743559488444,0.0655768903023103,0.72074012529598,0.522256416230653,0.588562674639861,0.0982218457785741
435,0.039173724053557,0.0654582828352598,0.72159090423151,0.52602819761655,0.588386396245106,0.0979080057318494
435.2,0.0389737379072899,0.0653289687073029,0.722440641944012,0.529796121347476,0.588194193686026,0.0975872728194283
435.4,0.0387743665546942,0.065188972107843,0.723289401249324,0.533559637994809,0.587985971076793,0.0972597624608252
435.6,0.0385755802475785,0.0650383314324371,0.724137242353414,0.537318201101959,0.587761634464439,0.0969255925836301
435.8,0.0383773504850694,0.0648770995761099,0.724984222772057,0.541071267404748,0.587521091870956,0.0965848835807645
436,0.0381796500537734,0.0647053442266675,0.725830397250505,0.544818297051801,0.587264253335401,0.0962377582677384
436.2,0.0379824530679378,0.0645231481580114,0.726675817683165,0.548558753824933,0.586991030956,0.0958843418399066
436.4,0.037785735009612,0.0643306095234527,0.727520533033277,0.552292105359533,0.586701338932248,0.0955247618297252
436.6,0.0375894727688083,0.0641278421490254,0.728364589252586,0.556017823364952,0.586395093607017,0.095159148064008
436.8,0.0373936446836639,0.0639149758268009,0.729208029201019,0.559735383845401,0.586072213508653,0.0947876326211831
437,0.0371982305806012,0.0636921566082017,0.73005089256636,0.563444267334082,0.585732619393088,0.0944103497885495
437.2,0.0370032118144894,0.0634595470973151,0.730893215783927,0.567143959160936,0.585376234285934,0.0940274360195332
437.4,0.0368085713088059,0.0632173267442076,0.731735031956247,0.570833949733624,0.585002983524592,0.0936390298909441
437.6,0.036614293595797,0.0629656921382382,0.732576370772729,0.574513734819017,0.584612794800356,0.0932452720602324
437.8,0.0364203648566396,0.062704857301373,0.733417258429344,0.578182815824688,0.584205598200509,0.0928463052227448
438,0.036226772961602,0.0624350539814984,0.734257717548295,0.58184070008041,0.583781326250436,0.092442274068981
438.2,0.0360335075102052,0.0621565319457355,0.7350977670977,0.58548690111964,0.58333991395572,0.0920333252418511
438.4,0.0358405598713842,0.0618695592737539,0.73593742231126,0.589120938961016,0.582881298844246,0.0916196072939306
438.6,0.0356479232236492,0.0615744226510858,0.736776694607937,0.592742340389846,0.58240542100807,0.0912012706447179
438.8,0.0354555925952464,0.0612714276624393,0.737615591511634,0.596350639239604,0.581912223138982,0.090778467537891
439,0.0352635649043198,0.0609608990850129,0.738454116570863,0.599945376673414,0.581401650548135,0.0903513519985628
439.2,0.035071838999072,0.0606431811818094,0.739292269278428,0.603526101465554,0.580873651179373,0.0899200797905385
439.4,0.0348804156979253,0.0603186379949493,0.740130044991094,0.607092370282938,0.580328175622324,0.0894848083735724
439.6,0.0346892978296833,0.0599876536389854,0.740967434849265,0.610643747966609,0.579765177125487,0.0890456968606232
439.8,0.0344984902736919,0.0596506325942162,0.741804425696664,0.614179807813236,0.579184611609327,0.0886029059751116
440,0.034308,0.059308,0.742641,0.61770013185395,0.578586437679362,0.0881565980081763
440.2,0.0341178361087862,0.0589602019412647,0.74347713576987,0.621204311064155,0.577970616639259,0.0877069367759304
440.4,0.033928009850664,0.0586077055581108,0.744312806513359,0.624691945398153,0.57733711250392,0.0872540875767182
440.6,0.0337385345984512,0.0582509987063426,0.745147981267134,0.628162643754728,0.576685892012574,0.0867982171483714
440.8,0.0335494257998205,0.0578905894410933,0.745982624662242,0.631616023940092,0.576016924641868,0.0863394936254657
441,0.0333607009292135,0.0575270054936452,0.746816696990135,0.635051712630823,0.57533018261896,0.0858780864965773
441.2,0.0331723794397545,0.0571607937482505,0.747650154268685,0.638469345336803,0.574625640934607,0.0854141665615396
441.4,0.0329844827151656,0.0567925197189514,0.748482948308206,0.64186856636416,0.573903277356255,0.084947905888627
441.6,0.0327970340216809,0.0564227670264012,0.749315026777477,0.645249028778208,0.573163072441135,0.0844794777698648
441.8,0.0326100584599601,0.0560521368746846,0.750146333269758,0.648610394366383,0.572405009549347,0.0840090566715786
442,0.0324235829170039,0.0556812475281378,0.750976807368812,0.651952333601186,0.571629074856956,0.0835368181830686
442.2,0.0322376360180676,0.0553107337881699,0.751806384714925,0.655274525603122,0.57083525736908,0.0830629389652126
442.4,0.0320522480785756,0.0549412464700827,0.752634997070927,0.65857665810364,0.570023548932983,0.082587596699068
442.6,0.0318674510560359,0.0545734518798913,0.753462572388211,0.661858427408069,0.569193944251164,0.0821109700344745
442.8,0.0316832785019543,0.0542080312911455,0.754289034872753,0.665119538358567,0.568346440894447,0.0816332385386561
443,0.0314997655137486,0.053845680421749,0.755114305051133,0.668359704297046,0.567481039315075,0.0811545826448244
443.2,0.0313169486866632,0.0534871089107808,0.755938299836556,0.671578647028126,0.566597742859798,0.0806751836007804
443.4,0.0311348660656834,0.0531330397953158,0.75676093259487,0.674776096782068,0.565696557782965,0.0801952234175166
443.6,0.0309535570974494,0.0527842089872446,0.757582113210586,0.677951792177713,0.564777493259615,0.0797148848178207
443.8,0.0307730625821711,0.0524413647500948,0.758401748152901,0.681105480185423,0.563840561398567,0.0792343511848767
444,0.0305934246255421,0.0521052671758515,0.759219740541717,0.684236916090022,0.562885777255511,0.0787538065108681
444.2,0.0304146865906541,0.0517766876617769,0.76003599021366,0.687345863453734,0.561913158846099,0.0782734353455804
444.4,0.0302368930499114,0.051456408387232,0.760850393788101,0.69043209407912,0.560922727159038,0.0777934227450031
444.6,0.030060089736945,0.0511452217904966,0.761662844733174,0.693495387972026,0.559914506169175,0.077313954219568
444.8,0.0298843234985272,0.0508439300455899,0.762473233431802,0.696535533304514,0.558888522850594,0.0768352156729158
445,0.0297096422464854,0.0505533445390906,0.76328144724771,0.699552326377805,0.557844807189703,0.0763573933166175
445.2,0.0295360949096172,0.0502742853469585,0.76408737059145,0.70254557158522,0.556783392198326,0.0758806735754248
445.4,0.0293637313856041,0.0500075807113539,0.764890884986421,0.705515081375118,0.555704313926795,0.0754052429921558
445.6,0.0291926024929262,0.0497540665174588,0.765691869134886,0.708460676213834,0.55460761147704,0.0749312881325808
445.8,0.0290227599227763,0.0495145857702972,0.766490198983993,0.711382184548624,0.553493327015677,0.074458995490308
446,0.0288542561909744,0.0492899880715559,0.767285747791798,0.7142794427706,0.552361505787104,0.0739885513916689
446.2,0.0286871445898819,0.0490811290964043,0.768078386193285,0.717152295177668,0.551212196126587,0.073520141900605
446.4,0.0285214791403161,0.0488888700703161,0.768867982266379,0.720000593937477,0.550045449473354,0.0730539527235525
446.6,0.0283573145434643,0.0487140772458888,0.769654401597979,0.722824199050347,0.548861320383685,0.0725901691143287
446.8,0.0281947061327983,0.0485576213796647,0.770437507349964,0.725622978312215,0.547659866544002,0.0721289757790175
447,0.0280337098259888,0.0484203772089514,0.771217160325225,0.728396807277577,0.54644114878396,0.0716705567808553
447.2,0.0278743820768195,0.0483032229286423,0.771993219033676,0.731145569222418,0.545205231089538,0.0712150954451163
447.4,0.0277167798271015,0.048207039668037,0.772765539758283,0.733869155107165,0.543952180616131,0.0707627742639993
447.6,0.027560960458588,0.0481327109676623,0.773533976621075,0.736567463539423,0.54268206770164,0.0703137748015123
447.8,0.0274069817448879,0.048081122256092,0.774298381649172,0.739240400731765,0.541394965879325,0.0698682775983586
448,0.0272549018033808,0.048053160326768,0.775058604840799,0.741887880446898,0.540090951884553,0.0694264620768232
448.2,0.0271047790471312,0.0480497128148208,0.775814494231312,0.744509823937869,0.53877010564602,0.0689885064456574
448.4,0.0269566721368024,0.0480716676738897,0.776565895959213,0.747106159888072,0.537432510270863,0.0685545876049657
448.6,0.0268106399325714,0.0481199126529437,0.777312654332172,0.749676824351268,0.536078252029541,0.068124881051091
448.8,0.0266667414460429,0.0481953347731019,0.77805461189305,0.752221760691591,0.534707420340709,0.0676995607815
449,0.0265250357921638,0.0482988198044537,0.778791609485913,0.754740919523562,0.533320107756099,0.0672787991996697
449.2,0.0263855821411373,0.04843125174288,0.77952348632206,0.757234258652102,0.531916409945393,0.0668627670199727
449.4,0.0262484396703375,0.0485935122868732,0.780250080046036,0.759701743012544,0.530496425681107,0.0664516331725631
449.6,0.0261136675162235,0.048786480314358,0.780971226801655,0.762143344610642,0.529060256823461,0.066045564708262
449.8,0.025981324726254,0.0490110313595118,0.781686761298023,0.764559042462588,0.527608008305262,0.0656447267034438
450,0.0258514702108013,0.0492680370895852,0.782396516875552,0.766948822535021,0.52613978811678,0.0652492821649212
450.2,0.0257241626950661,0.0495583647817229,0.783100325571986,0.769312677685038,0.524655707290626,0.0648593919348317
450.4,0.0255994606709911,0.0498828767997836,0.783798018188419,0.771650607600212,0.523155879886627,0.0644752145955231
450.6,0.0254774223491763,0.0502424300711611,0.784489424355313,0.773962618738597,0.521640422976709,0.0640969063744387
450.8,0.0253581056107924,0.0506378755636045,0.785174372598522,0.776248724268743,0.520109456629766,0.0637246210490039
451,0.0252415679594956,0.0510700577620391,0.785852690405308,0.778508944009712,0.51856310389632,0.0633585098515115
451.2,0.0251278664733421,0.0515398141453865,0.786524204290367,0.780743304371083,0.51700149078718,0.0629987213740075
451.4,0.025017057756702,0.0520479746633852,0.787188739861842,0.782951838292967,0.515424746236973,0.0626454014731769
451.6,0.024909197892174,0.0525953612134116,0.787846121887349,0.785134585186024,0.513833002061672,0.0622986931752295
451.8,0.0248043423924993,0.0531827871172999,0.788496174359995,0.787291590871468,0.512226392915911,0.0619587365807855
452,0.0247025461524764,0.053811056598163,0.789138720564396,0.789422907521082,0.510605056250297,0.0616256687697612
452.2,0.0246038634008754,0.0544809642572132,0.789773583142702,0.791528593597231,0.50896913226872,0.0612996237063379
452.4,0.0245083476523518,0.0551932945505822,0.790400584160611,0.793608713792872,0.507318763885663,0.0609807321460784
452.6,0.0244160516593614,0.0559488212661419,0.791019545173397,0.79566333897157,0.505654096683515,0.0606691215484986
452.8,0.0243270273640745,0.0567483070003254,0.791630287291923,0.797692546107506,0.503975278869882,0.060364915991788
453,0.0242413258502899,0.0575925026349467,0.792232631248663,0.79969641822549,0.502282461234893,0.0600682360876118
