Wavelength,R,G,B
448.8,0.0266667414460429,0.0481953347731019,0.77805461189305
449,0.0265250357921638,0.0482988198044537,0.778791609485913
449.2,0.0263855821411373,0.04843125174288,0.77952348632206
449.4,0.0262484396703375,0.0485935122868732,0.780250080046036
449.6,0.0261136675162235,0.048786480314358,0.780971226801655
449.8,0.025981324726254,0.0490110313595118,0.781686761298023
450,0.0258514702108013,0.0492680370895852,0.782396516875552
450.2,0.0257241626950661,0.0495583647817229,0.783100325571986
450.4,0.0255994606709911,0.0498828767997836,0.783798018188419
450.6,0.0254774223491763,0.0502424300711611,0.784489424355313
450.8,0.0253581056107924,0.0506378755636045,0.785174372598522
451,0.0252415679594956,0.0510700577620391,0.785852690405308
451.2,0.0251278664733421,0.0515398141453865,0.786524204290367
451.4,0.025017057756702,0.0520479746633852,0.787188739861842
451.6,0.024909197892174,0.0525953612134116,0.787846121887349
451.8,0.0248043423924993,0.0531827871172999,0.788496174359995
452,0.0247025461524764,0.053811056598163,0.789138720564396
452.2,0.0246038634008754,0.0544809642572132,0.789773583142702
452.4,0.0245083476523518,0.0551932945505822,0.790400584160611
452.6,0.0244160516593614,0.0559488212661419,0.791019545173397
452.8,0.0243270273640745,0.0567483070003254,0.791630287291923
453,0.0242413258502899,0.0575925026349467,0.792232631248663
453.2,0.0241589972953499,0.0584821468140216,0.792826397463726
453.4,0.0240800909220539,0.0594179654205889,0.793411406110871
453.6,0.0240046549505731,0.0604006710535295,0.793987477183531
453.8,0.023932736550365,0.0614309625043879,0.794554430560829
454,0.0238643817920873,0.0625095242341932,0.795112086073604
454.2,0.0237996355995125,0.0636370258502785,0.795660263570427
454.4,0.0237385417014424,0.0648141215831019,0.796198782983619
454.6,0.0236811425836219,0.0660414497630673,0.796727464395279
454.8,0.0236274794406539,0.0673196322973447,0.797246128103297
455,0.0235775921279134,0.0686492741466905,0.797754594687375
455.2,0.0235315191134616,0.0700309628022688,0.798252685075052
455.4,0.0234892974299606,0.0714652677624709,0.798740220607719
455.6,0.0234509626265876,0.0729527400097365,0.799217023106641
455.8,0.0234165487209492,0.0744939114873743,0.799682914938978
456,0.0233860881509958,0.0760892945763822,0.800137719083804
456.2,0.0233596117269358,0.0777393815722676,0.800581259198127
456.4,0.0233371485831499,0.0794446441618694,0.801013359682912
456.6,0.0233187261301059,0.0812055329001761,0.801433845749095
456.8,0.0233043700062724,0.083022476687148,0.801842543483611
457,0.0232941040300334,0.0848958822445383,0.802239279915407
457.2,0.0232879501516029,0.0868261335927119,0.802623883081468
457.4,0.0232859284049387,0.0888135915274666,0.802996182092833
457.6,0.0232880568596571,0.0908585930968546,0.803356007200616
457.8,0.0232943515729473,0.0929614510780016,0.80370318986203
458,0.0233048265414852,0.095122453453928,0.8040375628064
458.2,0.0233194936533486,0.09734186289037,0.804358960101191
458.4,0.0233383626399307,0.0996199162125989,0.804667217218021
458.6,0.0233614410278548,0.101956823882242,0.804962171098686
458.8,0.0233887340908887,0.104352769474105,0.805243660221181
459,0.023420244801859,0.106807909152989,0.805511524665713
459.2,0.0234559737845651,0.109322371150514,0.805765606180729
459.4,0.0234959192656941,0.111896255241939,0.806005748248935
459.6,0.0235400770267346,0.114529632222981,0.806231796153309
459.8,0.0235884403558916,0.117222543386635,0.806443597043132
460,0.023641,0.119975,0.806641
460.2,0.0236977441172865,0.122786982789391,0.80682385610334
460.4,0.0237586582521432,0.125658441641209,0.806992018482754
460.6,0.0238237253657813,0.128589295850491,0.807145342336925
460.8,0.0238929258888976,0.131579434585193,0.807283684939361
461,0.0239662377751884,0.134628717358789,0.807406905643616
461.2,0.0240436365548624,0.137736974502861,0.807514865888533
461.4,0.0241250953881541,0.140904007639688,0.807607429203467
461.6,0.0242105851188375,0.144129590154842,0.807684461213519
461.8,0.0243000743277391,0.147413467669776,0.807745829644769
462,0.0243935293862516,0.150755358514417,0.807791404329505
462.2,0.0244909145098468,0.154154954199754,0.807821057211457
462.4,0.0245921918115897,0.157611919890439,0.807834662351024
462.6,0.024697321355651,0.161125894877368,0.80783209593051
462.8,0.0248062612108213,0.164696493050278,0.807813236259352
463,0.0249189675040239,0.168323303370338,0.807777963779354
463.2,0.0250353944738282,0.17200589034274,0.807726161069919
463.4,0.0251554945239635,0.17574379448929,0.807657712853274
463.6,0.025279218276832,0.179536532821002,0.807572505999709
463.8,0.0254065146270222,0.183383599310684,0.807470429532805
464,0.0255373307948225,0.187284465365541,0.807351374634665
464.2,0.0256716123797342,0.191238580299751,0.807215234651146
464.4,0.0258093034139851,0.195245371807067,0.807061905097092
464.6,0.0259503464160432,0.19930424643341,0.806891283661562
464.8,0.0260946824441293,0.203414590049453,0.806703270213063
465,0.0262422511497309,0.207575768323215,0.806497766804783
465.2,0.0263929908311156,0.211787127192658,0.806274677679819
465.4,0.0265468384868442,0.216047993338273,0.806033909276413
465.6,0.0267037298692842,0.220357674655671,0.805775370233177
465.8,0.0268635995381234,0.22471546072818,0.805498971394332
466,0.0270263809138828,0.22912062329943,0.805204625814932
466.2,0.0271920063314302,0.233572416745949,0.8048922487661
466.4,0.0273604070934937,0.238070078549755,0.804561757740258
466.6,0.0275315135241751,0.242612829770945,0.80421307245636
466.8,0.0277052550224627,0.247199875520284,0.803846114865119
467,0.0278815601157457,0.251830405431806,0.803460809154243
467.2,0.0280603565133264,0.256503594135396,0.803057081753665
467.4,0.0282415711599343,0.261218601729385,0.802634861340772
467.6,0.0284251302892397,0.265974574253145,0.80219407884564
467.8,0.0286109594773662,0.270770644159674,0.801734667456263
468,0.0287989836964048,0.275605930788191,0.801256562623786
468.2,0.0289891273679269,0.280479540836731,0.800759702067734
468.4,0.0291813144164978,0.28539056883473,0.800244025781245
468.6,0.0293754683231903,0.29033809761562,0.799709476036303
468.8,0.0295715121790975,0.295321198789422,0.799155997388965
469,0.0297693687388468,0.300338933215334,0.798583536684597
469.2,0.0299689604741127,0.305390351474324,0.797992043063102
469.4,0.0301702096271308,0.310474494341725,0.797381467964153
469.6,0.0303730382642104,0.315590393259821,0.796751765132424
469.8,0.0305773683292486,0.320737070810441,0.796102890622822
470,0.0307831216972434,0.325913541187553,0.795434802805716
470.2,0.0309902202278068,0.331118810669851,0.794747462372172
470.4,0.0311985858186785,0.336351878093349,0.794040832339182
470.6,0.0314081404592392,0.341611735323975,0.793314878054896
470.8,0.0316188062840239,0.346897367730157,0.792569567203852
471,0.0318305056262355,0.352207754655418,0.791804869812211
471.2,0.0320431610712577,0.35754186989097,0.791020758252983
471.4,0.0322566955101688,0.3628986821483,0.790217207251263
471.6,0.032471032193255,0.368277155531764,0.789394193889462
471.8,0.0326860947835236,0.373676250011181,0.788551697612534
472,0.0329018074102164,0.379094921894421,0.787689700233213
472.2,0.0331180947223234,0.384532124299998,0.786808185937241
472.4,0.0333348819420957,0.389986807629664,0.785907141288599
472.6,0.033552094918559,0.395457920040995,0.784986555234743
472.8,0.0337696601810274,0.400944407919986,0.784046419111828
473,0.0339875049926161,0.406445216353645,0.783086726649945
473.2,0.0342055574037552,0.411959289602582,0.782107473978351
473.4,0.034423746305703,0.417485571573594,0.7811086596307
473.6,0.0346420014840593,0.423023006292273,0.780090284550274
473.8,0.0348602536722789,0.42857053837558,0.779052352095214
474,0.0350784346051846,0.434127113504447,0.777994868043754
474.2,0.0352964770724813,0.439691678896367,0.776917840599449
474.4,0.0355143149722684,0.445263183777983,0.77582128039641
474.6,0.0357318833645542,0.450840579857679,0.77470520050453
474.8,0.0359491185247684,0.456422821798178,0.77356961643472
475,0.036165957997276,0.462008867689124,0.772414546144142
475.2,0.0363823406488904,0.467597679519685,0.771240010041432
475.4,0.0365982067223871,0.473188223651132,0.770046030991941
475.6,0.0368134978900164,0.47877947128944,0.76883263432296
475.8,0.0370281573070177,0.484370398957876,0.767599847828955
476,0.0372421296651321,0.489959988969592,0.766347701776794
476.2,0.0374553612461162,0.495547229900213,0.765076228910986
476.4,0.0376677999752552,0.501131117060434,0.763785464458902
476.6,0.0378793954748765,0.506710652968606,0.762475446136017
476.8,0.038090099117863,0.512284847823331,0.761146214151133
477,0.0382998640811662,0.517852719976056,0.759797811211614
477.2,0.0385086453993202,0.523413296403658,0.75843028252862
477.4,0.0387164000179542,0.528965613181038,0.757043675822332
477.6,0.0389230868473069,0.534508715953719,0.755638041327188
477.8,0.039128666815739,0.540041660410426,0.754213431797113
478,0.0393331029232467,0.545563512755687,0.752769902510752
478.2,0.0395363602949758,0.551073350182422,0.751307511276699
478.4,0.0397384062347342,0.556570261344532,0.749826318438727
478.6,0.0399392102785054,0.562053346829493,0.748326386881026
478.8,0.0401387442479626,0.567521719630947,0.746807782033426
479,0.0403369823039813,0.572974505621295,0.745270571876635
479.2,0.0405339010001526,0.578410844024285,0.743714826947468
479.4,0.0407294793362975,0.583829887887607,0.742140620344075
479.6,0.0409236988119792,0.589230804555484,0.740548027731179
479.8,0.0411165434800171,0.594612776141261,0.738937127345303
480,0.041308,0.599975,0.737308
480.2,0.041498057690991,0.605316689196187,0.735660729090846
480.4,0.041686708563213,0.610637072844454,0.733995400594101
480.6,0.0418739472963768,0.615935396127981,0.732312103049312
480.8,0.04205977119699,0.621210920189895,0.730610927535604
481,0.0422441801548571,0.626462922019799,0.728891967647714
481.2,0.0424271765995798,0.631690694340308,0.727155319472031
481.4,0.0426087654570575,0.636893545493561,0.725401081562636
481.6,0.0427889541059873,0.642070799327758,0.72362935491734
481.8,0.0429677523343643,0.647221795083684,0.721840242953727
482,0.0431451722959821,0.652345887281232,0.72003385148519
482.2,0.0433212284669328,0.657442445605934,0.718210288696972
482.4,0.0434959376021076,0.662510854795485,0.716369665122202
482.6,0.0436693186916966,0.667550514526271,0.714512093617941
482.8,0.0438413929176895,0.672560839299892,0.712637689341216
483,0.044012183610376,0.677541258329695,0.710746569725059
483.2,0.0441817162048453,0.682491215427295,0.708838854454551
483.4,0.0443500181974872,0.6874101688891,0.706914665442859
483.6,0.0445171191024922,0.692297591382847,0.704974126807272
483.8,0.0446830504083513,0.697152969834117,0.703017364845245
484,0.0448478455343568,0.701975805312867,0.701044508010438
484.2,0.0450115397871024,0.70676561291996,0.699055686888753
484.4,0.0451741703169834,0.711521921673684,0.697051034174374
484.6,0.0453357760746972,0.716244274396283,0.695030684645809
484.8,0.0454963977677433,0.720932227600483,0.692994775141925
485,0.0456560778169236,0.725585351376018,0.69094344453799
485.2,0.045814860312843,0.730203229276156,0.688876833721713
485.4,0.0459727909724094,0.734785458204228,0.686795085569284
485.6,0.0461299170953338,0.739331648300152,0.684698344921408
485.8,0.0462862875206311,0.743841422826956,0.682586758559351
486,0.04644195258312,0.748314418057317,0.680460475180976
486.2,0.0465969640699233,0.752750283160071,0.678319645376782
486.4,0.0467513751769681,0.757148680086751,0.676164421605946
486.6,0.0469052404654867,0.761509283458113,0.67399495817236
486.8,0.0470586158185157,0.765831780450653,0.67181141120067
487,0.0472115583973975,0.770115870683146,0.669613938612318
487.2,0.0473641265982799,0.774361266103165,0.66740270010158
487.4,0.0475163800086163,0.778567690873607,0.665177857111603
487.6,0.0476683793636665,0.782734881259225,0.66293957281045
487.8,0.0478201865029966,0.786862585513148,0.660688012067132
488,0.0479718643269791,0.790950563763411,0.658423341427656
488.2,0.0481234767532938,0.794998587899485,0.656145729091055
488.4,0.0482750886734273,0.799006441458796,0.653855344885436
488.6,0.048426765909174,0.802973919513253,0.651552360244013
488.8,0.0485785751691359,0.806900828555783,0.649236948181151
489,0.048730584005223,0.810786986386847,0.6469092832684
489.2,0.0488828607691538,0.81463222200097,0.644569541610542
489.4,0.0490354745689551,0.81843637547327,0.642217900821623
489.6,0.0491884952254627,0.822199297845983,0.639854540000996
489.8,0.0493419932288216,0.825920851014986,0.637479639709359
490,0.049496039694986,0.829600907616331,0.635093381944798
490.2,0.0496507063222201,0.833239350912764,0.63269595011882
490.4,0.0498060653475977,0.836836074680255,0.630287529032398
490.6,0.0499621895035032,0.840390983094525,0.627868304852009
490.8,0.0501191519741311,0.843903990617572,0.62543846508567
491,0.0502770263519871,0.847375021884195,0.622998198558982
491.2,0.0504358865943877,0.850804011588525,0.620547695391168
491.4,0.0505958069799609,0.854190904370548,0.618087146971109
491.6,0.0507568620651461,0.857535654702632,0.615616745933389
491.8,0.0509191266406949,0.860838226776056,0.613136686134331
492,0.0510826756881709,0.864098594387533,0.610647162628036
492.2,0.0512475843364501,0.867316740825737,0.608148371642424
492.4,0.0514139278182213,0.870492658757835,0.605640510555272
492.6,0.0515817814264862,0.873626350116004,0.603123777870255
492.8,0.0517512204710601,0.876717825983966,0.600598373192985
493,0.0519223202350714,0.87976710648351,0.598064497207047
493.2,0.0520951559314627,0.88277422066102,0.595522351650044
493.4,0.0522698026594904,0.885739206373999,0.592972139289634
493.6,0.0524463353612255,0.888662110177601,0.590414063899565
493.8,0.0526248287780537,0.891542987211152,0.587848330235723
494,0.0528053574071754,0.894381901084678,0.585275144012165
494.2,0.0529879954581064,0.897178923765435,0.582694711877159
494.4,0.0531728168091779,0.89993413546443,0.580107241389224
494.6,0.0533598949640369,0.902647624522951,0.577512940993175
494.8,0.0535493030081465,0.905319487299092,0.57491201999615
495,0.053741113565286,0.907949828054281,0.572304688543661
495.2,0.0539353987540513,0.910538758839805,0.569691157595628
495.4,0.0541322301443553,0.913086399383337,0.567071638902421
495.6,0.0543316787139279,0.915592876975464,0.564446344980894
495.8,0.0545338148048165,0.91805832635621,0.561815489090432
496,0.0547387080798863,0.920482889601566,0.559179285208984
496.2,0.0549464274793201,0.922866716010014,0.556537948009106
496.4,0.0551570411771194,0.925209961989056,0.553891692833999
496.6,0.055370616537604,0.927512790941739,0.551240735673548
496.8,0.0555872200719125,0.92977537315318,0.548585293140364
497,0.0558069173945027,0.931997885677095,0.545925582445819
497.2,0.0560297731796515,0.934180512222325,0.54326182137609
497.4,0.0562558511179559,0.936323443039363,0.540594228268193
497.6,0.0564852138728322,0.938426874806876,0.537923021986031
497.8,0.0567179230370174,0.940491010518239,0.535248421896421
498,0.0569540390890687,0.942516059368056,0.532570647845145
498.2,0.0571936213498642,0.944502236638687,0.529889920132985
498.4,0.0574367279391027,0.946449763586779,0.527206459491758
498.6,0.0576834157318048,0.948358867329785,0.524520487060364
498.8,0.0579337403148121,0.950229780732496,0.521832224360818
499,0.0581877559432885,0.952062742293568,0.519141893274293
499.2,0.0584455154972197,0.953857996032045,0.516449716017158
499.4,0.0587070704379141,0.955615791373887,0.513755915117019
499.6,0.0589724707645025,0.957336383038496,0.511060713388757
499.8,0.0592417649704388,0.959020030925245,0.508364333910568
500,0.059515,0.960667,0.505667
500.2,0.0597922212049893,0.96227756018159,0.502968935189797
500.4,0.0600734723067025,0.963851986226653,0.500270363198522
500.6,0.0603587953712584,0.965390557610392,0.497571507887962
500.8,0.0606482307901925,0.96689355840572,0.494872593215316
501,0.0609418172612535,0.968361277162332,0.492173843185186
501.2,0.0612395917692002,0.969794006785793,0.489475481801565
501.4,0.0615415895665975,0.971192044416609,0.486777733019831
501.6,0.0618478441546131,0.972555691309312,0.484080820698733
501.8,0.0621583872638142,0.973885252711536,0.481384968552383
502,0.0624732488349639,0.975181037743097,0.478690400102244
502.2,0.0627924569998173,0.976443359275073,0.475997338629125
502.4,0.0631160380619189,0.977672533808883,0.473306007125162
502.6,0.0634440164773982,0.978868881355366,0.470616628245817
502.8,0.0637764148357667,0.980032725313859,0.467929424261863
503,0.0641132538407143,0.981164392351278,0.465244617011374
503.2,0.0644545522909059,0.982264212281196,0.462562427851719
503.4,0.0648003270607777,0.983332517942923,0.459883077611546
503.6,0.065150593081334,0.984369645080586,0.457206786542776
503.8,0.0655053633209433,0.985375932222207,0.454533774272592
504,0.0658646487661352,0.986351720558779,0.451864259755429
504.2,0.0662284584023967,0.987297353823352,0.449198461224962
504.4,0.066596799194969,0.988213178170109,0.446536596146099
504.6,0.0669696760696434,0.989099542053443,0.443878881166972
504.8,0.0673470918935586,0.989956796107039,0.441225532070919
505,0.0677290474559964,0.990785293022952,0.438576763728484
505.2,0.0681155414491788,0.991585387430688,0.435932790049401
505.4,0.0685065704490645,0.99235743577628,0.433293823934585
505.6,0.068902128896145,0.993101796201369,0.430660077228123
505.8,0.0693022090762413,0.993818828422285,0.428031760669263
506,0.0697068011013006,0.994508893609124,0.425409083844403
506.2,0.0701158928901927,0.995172354264826,0.422792255139085
506.4,0.0705294701495062,0.995809574104257,0.42018148168998
506.6,0.0709475163543455,0.996420917933287,0.417576969336879
506.8,0.0713700127291272,0.99700675152787,0.414978922574686
507,0.0717969382283761,0.997567441513121,0.412387544505406
507.2,0.0722282695175226,0.998103355242397,0.409803036790132
507.4,0.0726639809536983,0.998614860676377,0.407225599601042
507.6,0.0731040445665331,0.999102326262139,0.404655431573381
507.8,0.0735484300389516,0.999566120812242,0.402092729757457
508,0.0739971046879695,1.0000066133838,0.399537689570628
508.2,0.07445003344549,1.00042417315757,0.396990504749291
508.4,0.0749071788391008,1.00081916931702,0.394451367300876
508.6,0.07536850097287,1.00119197092741,0.391920467455831
508.8,0.0758339575081428,1.0015429468149,0.389397993619617
509,0.0763035036443386,1.00187246544557,0.386884132324694
509.2,0.0767770920997464,1.00218089480456,0.38437906818251
509.4,0.0772546730923221,1.00246860227512,0.381882983835498
509.6,0.0777361943204852,1.00273595451767,0.379396059909056
509.8,0.0782216009439146,1.00298331734892,0.376918474963546
510,0.0787108355643453,1.00321105562094,0.374450405446278
510.2,0.0792038382063653,1.0034195331002,0.371992025643503
510.4,0.0797005462982119,1.00360911234671,0.369543507632401
510.6,0.080200894652568,1.00378015459306,0.367105021233072
510.8,0.0807048154473589,1.00393301962348,0.364676733960526
511,0.0812122382065486,1.00406806565299,0.362258810976674
511.2,0.0817230897809366,1.00418564920641,0.359851415042313
511.4,0.0822372943289539,1.00428612499747,0.357454706469124
511.6,0.08275477329746,1.00436984580787,0.355068843071655
511.8,0.0832754454025393,1.00443716236641,0.352693980119313
512,0.0837992266102976,1.00448842322799,0.350330270288357
512.2,0.0843260301176581,1.00452397465277,0.347977863613882
512.4,0.0848557663331588,1.00454416048518,0.345636907441816
512.6,0.0853883428577486,1.00454932203305,0.343307546380902
512.8,0.0859236644655835,1.00453979794666,0.340989922254697
513,0.0864616330848236,1.00451592409784,0.338684174053552
513.2,0.0870021477784292,1.00447803345902,0.336390437886612
513.4,0.0875451047249576,1.00442645598234,0.334108846933798
513.6,0.0880903971993597,1.00436151847871,0.3318395313978
513.8,0.0886379155537761,1.00428354449691,0.329582618456068
514,0.0891875471983339,1.00419285420263,0.327338232212801
514.2,0.0897391765819432,1.0040897642576,0.325106493650935
514.4,0.0902926851730935,1.00397458769862,0.322887520584136
514.6,0.0908479514406502,1.00384763381668,0.32068142760879
514.8,0.0914048508346516,1.00370920803602,0.318488326055989
515,0.0919632557671043,1.00355961179319,0.316308323943524
515.2,0.0925230355927808,1.00339914241618,0.314141525927876
515.4,0.0930840565900157,1.00322809300345,0.311988033256204
515.6,0.0936461819415019,1.00304675230304,0.309847943718334
515.8,0.0942092717150873,1.00285540459161,0.307721351598752
516,0.0947731828445716,1.00265432955359,0.305608347628591
516.2,0.0953377691105024,1.00244380216019,0.303509018937622
516.4,0.0959028811209716,1.0022240925485,0.301423449006246
516.6,0.0964683662924127,1.00199546590059,0.299351717617481
516.8,0.0970340688303963,1.00175818232257,0.297293900808951
517,0.0975998297104273,1.00151249672366,0.295250070824882
517.2,0.0981654866587412,1.00125865869531,0.293220296068085
517.4,0.0987308741331005,1.00099691239022,0.291204641051948
517.6,0.0992958233035912,1.00072749640146,0.289203166352431
517.8,0.09986016203342,1.00045064364156,0.287215928560047
518,0.10042371485971,1.00016658122155,0.285242980231859
518.2,0.100986302974296,0.999875530330051,0.283284369843468
518.4,0.101547744204525,0.999577706112378,0.281340141741001
518.6,0.102107852994049,0.999273317549596,0.279410336093104
518.8,0.102666440383621,0.998962567337604,0.277494988842929
519,0.103223313991897,0.99864565176622,0.275594131660126
519.2,0.103778277996225,0.998322760598254,0.273707791892833
519.4,0.104331133113446,0.997994076948589,0.271835992519665
519.6,0.104881676580692,0.997659777163261,0.269978752101703
519.8,0.105429702136177,0.997320030698538,0.268136084734486
520,0.105975,0.996975,0.266308
520.2,0.106517356856734,0.996624840383523,0.264494502919724
520.4,0.107056555884807,0.996269699965876,0.262695593935128
520.6,0.107592376904618,0.995909719721229,0.26091126895786
520.8,0.108124596573436,0.995545033587274,0.259141519447384
521,0.108652988582105,0.995175768573254,0.257386332489677
521.2,0.109177323851733,0.994802044867981,0.255645690875919
521.4,0.109697370730398,0.994423975947871,0.253919573181193
521.6,0.110212895189845,0.994041668684965,0.252207953843178
521.8,0.11072366102218,0.993655223454955,0.250510803240841
522,0.111229430036576,0.993264734245213,0.248828087773136
522.2,0.111729962255964,0.992870288762815,0.247159769937697
522.4,0.112225016113737,0.992471968542567,0.245505808409531
522.6,0.112714348650448,0.992069849055033,0.243866158119717
522.8,0.113197715710504,0.99166399981456,0.242240770334095
523,0.11367487213887,0.991254484487301,0.240629592731967
523.2,0.114145571977764,0.990841360999249,0.239032569484787
523.4,0.114609568663358,0.990424681644254,0.237449641334859
523.6,0.115066615222474,0.990004493192055,0.235880745674027
523.8,0.115516464469285,0.989580836996306,0.234325816622377
524,0.115958869202012,0.989153749102598,0.232784785106927
524.2,0.116393582399623,0.988723260356488,0.23125757894032
524.4,0.116820357418531,0.988289396511527,0.229744122899524
524.6,0.117238948189293,0.987852178337283,0.228244338804524
524.8,0.11764910941331,0.987411621727367,0.226758145597016
525,0.118050596759522,0.98696773780746,0.225285459419102
525.2,0.11844316706111,0.986520533043342,0.223826193691988
525.4,0.118826578512192,0.986070009348913,0.222380259194674
525.6,0.119200590864524,0.985616164194221,0.220947564142652
525.8,0.119564965624197,0.985158990713492,0.2195280142666
526,0.119919466248336,0.98469847781315,0.218121512891075
526.2,0.120263858341796,0.984234610279846,0.216727961013212
526.4,0.120597909853865,0.983767368888485,0.215347257381413
526.6,0.12092139127496,0.983296730510252,0.213979298574048
526.8,0.121234075833326,0.982822668220634,0.212623979078144
527,0.121535739691734,0.982345151407453,0.211281191368084
527.2,0.121826162144181,0.981864145878886,0.209950825984299
527.4,0.122105125812585,0.981379613971496,0.208632771611966
527.6,0.12237241684349,0.980891514658254,0.207326915159699
527.8,0.122627825104756,0.980399803656567,0.206033141838246
528,0.122871144382266,0.979904433536303,0.204751335239183
528.2,0.123102172576619,0.979405353827822,0.20348137741361
528.4,0.123320711899829,0.978902511129994,0.202223148950843
528.6,0.123526569072027,0.978395849218231,0.200976529057113
528.8,0.123719555518157,0.977885309152512,0.199741395634256
529,0.123899487564673,0.977370829385408,0.198517625358413
529.2,0.12406618663624,0.976852345870108,0.197305093758718
529.4,0.124219479452434,0.976329792168447,0.196103675296001
529.6,0.124359198224435,0.975803099558931,0.194913243441474
529.8,0.124485180851731,0.975272197144762,0.193733670755435
530,0.124597271118814,0.974737011961867,0.192564828965955
530.2,0.12469531889188,0.974197469086919,0.191406589047575
530.4,0.124779180315525,0.97365349174537,0.190258821300005
530.6,0.124848718009446,0.973105001419472,0.189121395426811
530.8,0.124903801265138,0.972551917956304,0.187994180614119
531,0.124944306242594,0.971994159675799,0.1868770456093
531.2,0.124970116167001,0.971431643478773,0.185769858799672
531.4,0.124981121525443,0.970864284954942,0.184672488291194
531.6,0.124977220263594,0.970291998490961,0.183584801987156
531.8,0.124958317982422,0.969714697378437,0.182506667666879
532,0.124924328134881,0.969132293921966,0.181437953064407
532.2,0.124875172222618,0.968544699547152,0.180378525947203
532.4,0.124810779992664,0.967951824908636,0.179328254194843
532.6,0.124731089634135,0.967353579998123,0.17828700587771
532.8,0.124636047974933,0.966749874252405,0.177254649335691
533,0.124525610678442,0.966140616661391,0.176231053256871
533.2,0.124399742440225,0.965525715876129,0.175216086756227
533.4,0.124258417184728,0.964905080316835,0.174209619454322
533.6,0.124101618261972,0.96427861828092,0.173211521556002
533.8,0.123929338644257,0.963646238051011,0.17222166392909
534,0.123741581122856,0.963007848002985,0.17123991818308
534.2,0.123538358504719,0.962363356713987,0.170266156747831
534.4,0.123319693809163,0.96171267307046,0.169300252952265
534.6,0.123085620464582,0.961055706376174,0.168342081103059
534.8,0.122836182505135,0.960392366460247,0.16739151656334
535,0.12257143476745,0.959722563785171,0.16644843583138
535.2,0.122291443087322,0.959046209554845,0.165512716619294
535.4,0.121996284496411,0.958363215822593,0.164584237931727
535.6,0.121686047418939,0.957673495599194,0.163662880144559
535.8,0.121360831868391,0.956976962960909,0.16274852508359
536,0.121020749644215,0.956273533157505,0.161841056103241
536.2,0.120665924528513,0.95556312272028,0.160940358165246
536.4,0.120296492482748,0.954845649570096,0.160046317917351
536.6,0.119912601844439,0.954121033125394,0.159158823772001
536.8,0.119514413523859,0.953389194410231,0.158277765985043
537,0.119102101200735,0.952650056162298,0.157403036734413
537.2,0.118675851520945,0.951903542940952,0.156534530198838
537.4,0.118235864293217,0.951149581235239,0.155672142636528
537.6,0.117782352685828,0.95038809957192,0.154815772463868
537.8,0.117315543423304,0.949619028623498,0.153965320334115
538,0.116835676983115,0.948842301316244,0.153120689216096
538.2,0.116343007792376,0.948057852938223,0.152281784472897
538.4,0.115837804424546,0.947265621247322,0.151448513940561
538.6,0.115320349796123,0.946465546579271,0.150620788006782
538.8,0.114790941363348,0.945657571955675,0.149798519689601
539,0.114249891318899,0.944841643192037,0.148981624716098
539.2,0.113697526788591,0.944017709005784,0.148170021601091
539.4,0.113134190028076,0.943185721124295,0.147363631725827
539.6,0.112560238619538,0.942345634392924,0.146562379416676
539.8,0.111976045668397,0.94149740688303,0.145766192023832
540,0.111382,0.940641,0.144975
540.2,0.110778506351768,0.939776378589867,0.144188736977984
540.4,0.110165985446771,0.938903511009259,0.143407339819356
540.6,0.109544873766367,0.938022369102281,0.142630748589733
540.8,0.108915623204271,0.937132928140729,0.141858906505138
541,0.108278700716075,0.936235166762892,0.14109175987726
541.2,0.107634587968763,0.93532906691236,0.140329258058702
541.4,0.106983780990227,0.934414613776828,0.139571353388231
541.6,0.106326789818781,0.933491795726897,0.138818001136038
541.8,0.105664138152681,0.932560604254886,0.138069159448984
542,0.104996362999635,0.931621033913627,0.137324789295854
542.2,0.104324014326326,0.930673082255277,0.136584854412614
542.4,0.103647654707921,0.92971674977012,0.135849321247658
542.6,0.102967858977591,0.928752039825371,0.135118158907062
542.8,0.102285213876025,0.927778958603981,0.134391339099838
543,0.101600317700948,0.926797515043443,0.133668836083188
543.2,0.100913779956635,0.925807720774593,0.132950626607752
543.4,0.100226221003426,0.92480959006042,0.132236689862865
543.6,0.099538271707246,0.923803139734865,0.131527007421806
543.8,0.0988505730891152,0.922788389141627,0.130821563187054
544,0.0981637759746693,0.921765360072973,0.130120343335539
544.2,0.0974785406436739,0.920734076708533,0.129423336263894
544.4,0.0967955364795395,0.919694565554113,0.128730532533707
544.6,0.0961154416188388,0.918646855380496,0.128041924816779
544.8,0.0954389426008219,0.917590977162244,0.127357507840367
545,0.0947667340169318,0.916526964016509,0.126677278332446
545.2,0.0940995181603211,0.915454851141832,0.126001234966957
545.4,0.0934380046753673,0.914374675756949,0.125329378309059
545.6,0.0927829102071885,0.913286477039597,0.124661710760383
545.8,0.09213495805116,0.912190296065319,0.123998236504285
546,0.0914948778024298,0.911086175746264,0.123338961451099
546.2,0.0908634050054338,0.909974160769996,0.122683893183387
546.4,0.0902412808034129,0.908854297538299,0.122033040901195
546.6,0.089629251587928,0.907726634105979,0.121386415367302
546.8,0.089028068648376,0.906591220119667,0.120744028852475
547,0.088438487821506,0.90544810675663,0.120105895080722
547.2,0.0878612691409347,0.904297346663568,0.119472029174543
547.4,0.0872971764866627,0.903138993895425,0.118842447600184
547.6,0.0867469772345903,0.901973103854188,0.118217168112889
